,day,type,direction,amount,balance
505,26,CLIENT_OUT,out,4954594.15,10000000.0
506,26,CLIENT_OUT,out,458458.23,10000000.0
507,26,CLIENT_OUT,out,3780680.07,10000000.0
508,26,CLIENT_OUT,out,1085066.71,10000000.0
509,26,CLIENT_IN,in,2290627.43,12290627.43
510,26,CLIENT_OUT,out,4397903.36,10000000.0
511,26,CLIENT_OUT,out,2795762.67,10000000.0
512,26,DEPOSIT_IN,in,4608712.88,14608712.88
513,26,CLIENT_IN,in,2709409.55,17318122.43
514,26,CLIENT_OUT,out,3243304.78,14074817.65
515,26,CLIENT_OUT,out,161038.48,13913779.17
516,26,CLIENT_IN,in,1075867.77,14989646.94
517,26,CLIENT_OUT,out,4253043.9,10736603.04
518,26,CLIENT_IN,in,2524378.7,13260981.74
519,27,CLIENT_OUT,out,4280518.31,10000000.0
520,27,DEPOSIT_IN,in,9689113.03,19689113.03
521,27,CLIENT_OUT,out,3005834.13,16683278.9
522,27,CLIENT_IN,in,3350960.5,20034239.4
523,27,CLIENT_OUT,out,2757796.62,17276442.79
524,27,CLIENT_IN,in,2497403.19,19773845.97
525,27,CLIENT_IN,in,4949873.28,24723719.25
526,27,CLIENT_IN,in,4978752.0,29702471.26
527,27,LOAN_ISSUE,out,3743782.35,25958688.91
528,27,CLIENT_OUT,out,2416997.14,23541691.77
529,27,CLIENT_OUT,out,3006112.46,20535579.31
530,27,CLIENT_IN,in,1742374.81,22277954.12
531,27,DEPOSIT_IN,in,5137161.21,27415115.32
532,27,LOAN_ISSUE,out,6001612.54,21413502.78
533,27,CLIENT_IN,in,737558.76,22151061.54
534,27,LOAN_ISSUE,out,11712104.39,10438957.15
535,27,CLIENT_IN,in,3060678.91,13499636.06
536,27,CLIENT_OUT,out,4450897.81,10000000.0
537,27,CLIENT_OUT,out,4734091.47,10000000.0
538,27,DEPOSIT_IN,in,4476104.39,14476104.39
539,28,CLIENT_OUT,out,3760423.72,10715680.67
540,28,CLIENT_IN,in,1357298.09,12072978.76
541,28,CLIENT_IN,in,4335541.26,16408520.02
542,28,CLIENT_IN,in,100620.59,16509140.6
543,28,CLIENT_IN,in,4830100.54,21339241.15
544,28,DEPOSIT_IN,in,8459042.8,29798283.94
545,28,CLIENT_OUT,out,206909.66,29591374.28
546,28,CLIENT_IN,in,1702197.46,31293571.74
547,28,CLIENT_OUT,out,4189217.71,27104354.03
548,28,CLIENT_OUT,out,3704850.36,23399503.67
549,28,CLIENT_OUT,out,4784329.13,18615174.54
550,28,CLIENT_OUT,out,2056491.01,16558683.53
551,28,DEPOSIT_IN,in,8977908.23,25536591.76
552,28,DEPOSIT_IN,in,3851271.78,29387863.54
553,28,CLIENT_IN,in,2212843.55,31600707.1
554,28,TAX,out,8801800.23,22798906.87
555,29,CLIENT_OUT,out,1770713.31,21028193.56
556,29,CLIENT_OUT,out,3971735.54,17056458.02
557,29,CLIENT_IN,in,3513354.64,20569812.67
558,29,DEPOSIT_IN,in,6082861.56,26652674.22
559,29,CLIENT_OUT,out,1829966.32,24822707.91
560,29,CLIENT_IN,in,2579739.48,27402447.39
561,29,CLIENT_IN,in,184867.93,27587315.32
562,29,CLIENT_IN,in,2308951.58,29896266.9
563,29,LOAN_ISSUE,out,10977778.31,18918488.59
564,29,DEPOSIT_IN,in,976649.53,19895138.12
565,29,DEPOSIT_IN,in,2521471.68,22416609.8
566,29,CLIENT_OUT,out,1530915.1,20885694.71
567,29,CLIENT_OUT,out,593663.92,20292030.79
568,29,CLIENT_OUT,out,4636461.34,15655569.45
569,29,CLIENT_IN,in,4967944.93,20623514.38
570,29,DEPOSIT_IN,in,3975760.47,24599274.85
571,30,CLIENT_IN,in,4980705.61,29579980.46
572,30,CLIENT_OUT,out,576790.04,29003190.42
573,30,CLIENT_IN,in,4341092.87,33344283.29
574,30,CLIENT_IN,in,162451.02,33506734.31
575,30,LOAN_ISSUE,out,11454451.08,22052283.23
576,30,CLIENT_OUT,out,2688427.89,19363855.34
577,30,CLIENT_IN,in,1109796.49,20473651.82
578,30,CLIENT_IN,in,2002052.03,22475703.86
579,30,CLIENT_IN,in,4670844.08,27146547.94
580,30,DEPOSIT_IN,in,2061721.41,29208269.35
581,30,CLIENT_OUT,out,446271.47,28761997.88
582,30,CLIENT_IN,in,3943150.83,32705148.72
583,30,CLIENT_OUT,out,2062818.9,30642329.81
584,30,LOAN_ISSUE,out,7815873.69,22826456.13
585,30,CLIENT_OUT,out,1328807.65,21497648.48
586,30,CLIENT_OUT,out,3497280.34,18000368.14
587,30,CLIENT_IN,in,1945567.64,19945935.78
588,30,CLIENT_OUT,out,3287687.38,16658248.4
589,30,CLIENT_OUT,out,891445.21,15766803.19
590,30,DEPOSIT_IN,in,9807512.74,25574315.94
591,30,CLIENT_OUT,out,2758186.12,22816129.82
592,30,CLIENT_IN,in,2904249.86,25720379.68
593,30,CLIENT_IN,in,3378409.72,29098789.4
594,30,SALARY,out,6197558.04,22901231.36
595,31,CLIENT_IN,in,3035957.64,25937189.01
596,31,CLIENT_IN,in,2326913.7,28264102.71
597,31,DEPOSIT_IN,in,1794856.82,30058959.53
598,31,DEPOSIT_IN,in,6026715.74,36085675.28
599,31,CLIENT_OUT,out,1536566.54,34549108.74
600,31,CLIENT_OUT,out,1707153.15,32841955.59
601,31,CLIENT_IN,in,1198543.78,34040499.38
602,31,DEPOSIT_IN,in,1822967.18,35863466.55
603,31,CLIENT_OUT,out,3652619.95,32210846.6
604,31,CLIENT_OUT,out,4883915.78,27326930.83
605,31,CLIENT_IN,in,1664738.93,28991669.76
606,31,CLIENT_IN,in,120873.95,29112543.71
607,31,DEPOSIT_IN,in,6488522.99,35601066.69
608,31,CLIENT_IN,in,1173771.89,36774838.58
609,31,CLIENT_IN,in,2075390.58,38850229.16
610,31,CLIENT_IN,in,1454732.66,40304961.82
611,31,CLIENT_IN,in,4752361.71,45057323.53
612,31,CLIENT_OUT,out,2717321.82,42340001.71
613,31,CLIENT_OUT,out,1467695.99,40872305.72
614,31,CLIENT_IN,in,3760558.94,44632864.66
615,31,LOAN_ISSUE,out,1742552.97,42890311.69
616,32,LOAN_ISSUE,out,15066540.91,27823770.77
617,32,CLIENT_OUT,out,569136.64,27254634.14
618,32,CLIENT_IN,in,1677814.09,28932448.23
619,32,DEPOSIT_IN,in,7312437.82,36244886.04
620,32,DEPOSIT_IN,in,5107464.88,41352350.93
621,32,CLIENT_IN,in,4699375.04,46051725.97
622,32,CLIENT_IN,in,2125427.61,48177153.58
623,32,CLIENT_OUT,out,2410710.73,45766442.85
624,32,CLIENT_IN,in,217007.35,45983450.2
625,32,CLIENT_IN,in,764536.77,46747986.96
626,32,CLIENT_IN,in,1038182.94,47786169.9
627,32,CLIENT_IN,in,4111649.52,51897819.42
628,32,DEPOSIT_IN,in,1322341.1,53220160.52
629,32,CLIENT_IN,in,4692995.18,57913155.71
630,32,DEPOSIT_IN,in,731226.26,58644381.97
631,32,CLIENT_IN,in,1089512.52,59733894.49
632,32,CLIENT_IN,in,1365106.7,61099001.19
633,32,CLIENT_OUT,out,3105952.33,57993048.86
634,32,CLIENT_OUT,out,2410612.66,55582436.21
635,32,LOAN_ISSUE,out,1470312.1,54112124.11
636,32,CLIENT_OUT,out,4899932.61,49212191.5
637,32,LOAN_ISSUE,out,1140268.16,48071923.34
638,33,CLIENT_OUT,out,3589730.85,44482192.5
639,33,CLIENT_IN,in,1555908.69,46038101.19
640,33,CLIENT_IN,in,1921405.64,47959506.82
641,33,CLIENT_OUT,out,3025860.05,44933646.77
642,33,LOAN_ISSUE,out,13396552.11,31537094.66
643,33,CLIENT_IN,in,3758512.47,35295607.13
644,33,CLIENT_IN,in,1402835.02,36698442.15
645,33,CLIENT_OUT,out,2528559.84,34169882.31
646,33,CLIENT_OUT,out,3002729.87,31167152.45
647,33,LOAN_ISSUE,out,4245780.15,26921372.29
648,33,CLIENT_IN,in,483648.03,27405020.32
649,33,CLIENT_OUT,out,4320650.8,23084369.52
650,33,CLIENT_IN,in,4720270.93,27804640.44
651,33,DEPOSIT_IN,in,2671373.31,30476013.75
652,33,DEPOSIT_IN,in,2691443.85,33167457.6
653,33,CLIENT_IN,in,4086948.53,37254406.13
654,33,LOAN_ISSUE,out,9146224.06,28108182.07
655,33,CLIENT_IN,in,315538.89,28423720.97
656,33,CLIENT_IN,in,2374804.16,30798525.13
657,33,CLIENT_IN,in,2438768.51,33237293.64
658,33,CLIENT_OUT,out,3295635.36,29941658.27
659,33,DEPOSIT_IN,in,8477580.23,38419238.51
660,34,CLIENT_IN,in,1512401.37,39931639.87
661,34,DEPOSIT_IN,in,1709882.53,41641522.4
662,34,CLIENT_OUT,out,1907427.9,39734094.5
663,34,CLIENT_IN,in,297954.57,40032049.06
664,34,CLIENT_IN,in,2112792.42,42144841.48
665,34,CLIENT_OUT,out,4712622.34,37432219.14
666,34,CLIENT_OUT,out,4372541.04,33059678.11
667,34,CLIENT_IN,in,3185097.27,36244775.38
668,34,CLIENT_IN,in,2908365.49,39153140.86
669,34,CLIENT_IN,in,4216704.77,43369845.63
670,34,CLIENT_OUT,out,1485834.85,41884010.78
671,34,LOAN_ISSUE,out,19474931.12,22409079.66
672,34,CLIENT_IN,in,948126.59,23357206.26
673,34,CLIENT_OUT,out,1467979.7,21889226.56
674,34,CLIENT_IN,in,306895.51,22196122.07
675,34,CLIENT_IN,in,3982557.43,26178679.5
676,34,CLIENT_IN,in,4191156.58,30369836.08
677,34,CLIENT_OUT,out,1202933.04,29166903.04
678,35,CLIENT_OUT,out,2706995.0,26459908.04
679,35,CLIENT_OUT,out,3596504.2,22863403.84
680,35,CLIENT_OUT,out,4995798.93,17867604.91
681,35,CLIENT_OUT,out,2484352.81,15383252.1
682,35,CLIENT_IN,in,587365.59,15970617.69
683,35,CLIENT_IN,in,404666.94,16375284.63
684,35,CLIENT_OUT,out,2714884.81,13660399.82
685,35,CLIENT_IN,in,424056.19,14084456.01
686,35,CLIENT_IN,in,1327608.52,15412064.53
687,35,CLIENT_OUT,out,4282070.32,11129994.21
688,35,DEPOSIT_IN,in,5767003.04,16896997.26
689,35,LOAN_ISSUE,out,4605406.89,12291590.37
690,35,LOAN_ISSUE,out,4451080.18,10000000.0
691,35,CLIENT_IN,in,4569854.92,14569854.92
692,35,CLIENT_IN,in,4083428.66,18653283.58
693,35,CLIENT_OUT,out,4022362.31,14630921.27
694,35,CLIENT_OUT,out,976570.73,13654350.54
695,35,CLIENT_OUT,out,1003723.17,12650627.36
696,35,CLIENT_OUT,out,4339760.74,10000000.0
697,35,DEPOSIT_IN,in,5473510.17,15473510.17
698,36,CLIENT_IN,in,2623969.15,18097479.32
699,36,CLIENT_IN,in,592139.23,18689618.54
700,36,CLIENT_OUT,out,1651558.73,17038059.81
701,36,CLIENT_IN,in,3797285.88,20835345.69
702,36,CLIENT_OUT,out,1278913.27,19556432.42
703,36,CLIENT_OUT,out,3838646.1,15717786.32
704,36,CLIENT_IN,in,4094052.6,19811838.92
705,36,CLIENT_IN,in,304459.0,20116297.92
706,36,CLIENT_IN,in,280990.03,20397287.94
707,36,CLIENT_IN,in,1925077.96,22322365.9
708,36,CLIENT_OUT,out,792476.49,21529889.4
709,36,CLIENT_OUT,out,3555339.37,17974550.03
710,36,CLIENT_OUT,out,4981476.17,12993073.86
711,36,CLIENT_OUT,out,1654467.09,11338606.77
712,36,DEPOSIT_IN,in,9926087.88,21264694.65
713,37,LOAN_ISSUE,out,16335474.65,10000000.0
714,37,CLIENT_OUT,out,3935678.3,10000000.0
715,37,CLIENT_OUT,out,4630764.92,10000000.0
716,37,CLIENT_IN,in,2315844.93,12315844.93
717,37,CLIENT_IN,in,2844893.59,15160738.53
718,37,DEPOSIT_IN,in,3113897.21,18274635.73
719,37,CLIENT_IN,in,4128790.5,22403426.24
720,37,CLIENT_OUT,out,391890.34,22011535.89
721,37,LOAN_ISSUE,out,7478890.6,14532645.29
722,37,DEPOSIT_IN,in,3316191.48,17848836.77
723,37,CLIENT_OUT,out,2497907.36,15350929.41
724,37,CLIENT_IN,in,3562143.58,18913072.99
725,37,CLIENT_OUT,out,3951987.75,14961085.24
726,37,CLIENT_OUT,out,1450801.67,13510283.57
727,37,CLIENT_OUT,out,3314814.27,10195469.3
728,37,CLIENT_IN,in,2887631.7,13083101.0
729,37,CLIENT_IN,in,1087975.52,14171076.52
730,37,CLIENT_OUT,out,1936365.86,12234710.67
731,37,CLIENT_OUT,out,1401417.67,10833293.0
732,37,CLIENT_IN,in,129755.86,10963048.87
733,37,CLIENT_OUT,out,1956034.68,10000000.0
734,37,CLIENT_OUT,out,1030642.85,10000000.0
735,37,CLIENT_OUT,out,1656559.07,10000000.0
736,37,CLIENT_IN,in,890808.35,10890808.35
737,38,CLIENT_OUT,out,1524906.6,10000000.0
738,38,CLIENT_IN,in,2676361.76,12676361.76
739,38,CLIENT_OUT,out,1621925.8,11054435.97
740,38,CLIENT_IN,in,1643273.81,12697709.78
741,38,CLIENT_OUT,out,616810.13,12080899.65
742,38,DEPOSIT_IN,in,4457102.89,16538002.53
743,38,CLIENT_OUT,out,723006.24,15814996.29
744,38,CLIENT_IN,in,1357351.28,17172347.58
745,38,CLIENT_OUT,out,4972837.69,12199509.89
746,38,CLIENT_OUT,out,3850532.7,10000000.0
747,38,CLIENT_IN,in,1275710.98,11275710.98
748,38,CLIENT_OUT,out,4073756.13,10000000.0
749,38,CLIENT_OUT,out,2125479.77,10000000.0
750,38,CLIENT_OUT,out,3641415.38,10000000.0
751,38,CLIENT_OUT,out,2378187.87,10000000.0
752,38,CLIENT_OUT,out,1675794.37,10000000.0
753,38,CLIENT_OUT,out,844748.67,10000000.0
754,38,CLIENT_OUT,out,1933145.9,10000000.0
755,38,DEPOSIT_IN,in,1818931.93,11818931.93
756,38,CLIENT_IN,in,743746.74,12562678.67
757,38,CLIENT_OUT,out,4779654.24,10000000.0
758,39,CLIENT_OUT,out,1952344.96,10000000.0
759,39,CLIENT_IN,in,3284370.68,13284370.68
760,39,CLIENT_OUT,out,4888147.95,10000000.0
761,39,CLIENT_IN,in,4011147.69,14011147.69
762,39,CLIENT_OUT,out,832533.65,13178614.04
763,39,CLIENT_OUT,out,1580252.24,11598361.8
764,39,CLIENT_OUT,out,4923667.89,10000000.0
765,39,CLIENT_OUT,out,1388333.62,10000000.0
766,39,LOAN_ISSUE,out,6682430.89,10000000.0
767,39,CLIENT_OUT,out,1475069.43,10000000.0
768,39,CLIENT_IN,in,945169.45,10945169.45
769,39,CLIENT_OUT,out,3728194.41,10000000.0
770,39,CLIENT_IN,in,1413411.06,11413411.06
771,39,CLIENT_IN,in,4572876.24,15986287.3
772,39,CLIENT_OUT,out,548525.61,15437761.69
773,39,CLIENT_OUT,out,2945057.78,12492703.92
774,39,LOAN_ISSUE,out,6871479.9,10000000.0
775,39,CLIENT_IN,in,636247.63,10636247.63
776,39,CLIENT_OUT,out,2922675.82,10000000.0
777,39,CLIENT_OUT,out,1030632.49,10000000.0
778,39,CLIENT_IN,in,2383462.17,12383462.17
779,39,DEPOSIT_IN,in,2315890.96,14699353.13
780,39,CLIENT_OUT,out,2550827.81,12148525.32
781,39,CLIENT_IN,in,3154855.18,15303380.5
782,40,CLIENT_OUT,out,4915743.13,10387637.37
783,40,CLIENT_OUT,out,4102551.9,10000000.0
784,40,CLIENT_IN,in,3375702.46,13375702.46
785,40,CLIENT_IN,in,2107098.94,15482801.41
786,40,CLIENT_IN,in,4407644.88,19890446.28
787,40,CLIENT_OUT,out,1630622.7,18259823.58
788,40,LOAN_ISSUE,out,18528330.41,10000000.0
789,40,DEPOSIT_IN,in,5606171.74,15606171.74
790,40,LOAN_ISSUE,out,4290264.6,11315907.14
791,40,CLIENT_OUT,out,2302650.77,10000000.0
792,40,CLIENT_OUT,out,4034476.92,10000000.0
793,40,CLIENT_OUT,out,4933320.17,10000000.0
794,40,CLIENT_OUT,out,3175516.69,10000000.0
795,40,CLIENT_OUT,out,2778038.79,10000000.0
796,40,CLIENT_IN,in,1569297.75,11569297.75
797,40,CLIENT_IN,in,758609.01,12327906.77
798,40,CLIENT_OUT,out,841167.4,11486739.37
799,40,CLIENT_IN,in,4764483.74,16251223.11
800,40,DEPOSIT_IN,in,2821687.02,19072910.13
801,40,DEPOSIT_IN,in,9805561.67,28878471.8
802,40,CLIENT_IN,in,2830140.93,31708612.73
803,40,CLIENT_OUT,out,685877.54,31022735.19
804,40,DEPOSIT_IN,in,5308456.12,36331191.31
805,40,LOAN_ISSUE,out,7582001.33,28749189.98
806,41,LOAN_ISSUE,out,5908341.71,22840848.26
807,41,DEPOSIT_IN,in,6937591.79,29778440.06
808,41,CLIENT_IN,in,786911.28,30565351.34
809,41,CLIENT_OUT,out,1943330.32,28622021.02
810,41,CLIENT_OUT,out,3182446.2,25439574.82
811,41,CLIENT_OUT,out,326184.29,25113390.53
812,41,CLIENT_OUT,out,867205.2,24246185.33
813,41,CLIENT_OUT,out,2446303.45,21799881.88
814,41,CLIENT_IN,in,3431225.86,25231107.75
815,41,DEPOSIT_IN,in,5577323.26,30808431.0
816,41,CLIENT_IN,in,573527.18,31381958.19
817,41,DEPOSIT_IN,in,6082075.79,37464033.98
818,41,CLIENT_OUT,out,3513006.66,33951027.32
819,41,DEPOSIT_IN,in,4035198.35,37986225.67
820,41,CLIENT_OUT,out,2485523.53,35500702.14
821,41,LOAN_ISSUE,out,13534828.12,21965874.02
822,41,CLIENT_OUT,out,2983916.97,18981957.04
823,41,CLIENT_OUT,out,3610431.85,15371525.19
824,41,CLIENT_IN,in,2640022.04,18011547.24
825,41,CLIENT_OUT,out,1753307.88,16258239.36
826,41,CLIENT_IN,in,2754984.89,19013224.24
827,41,CLIENT_OUT,out,252196.22,18761028.02
828,42,CLIENT_OUT,out,3880559.58,14880468.44
829,42,CLIENT_IN,in,777622.24,15658090.68
830,42,DEPOSIT_IN,in,8090279.31,23748369.99
831,42,CLIENT_IN,in,290760.08,24039130.07
832,42,CLIENT_IN,in,4820840.01,28859970.08
833,42,CLIENT_IN,in,1212397.19,30072367.27
834,42,LOAN_ISSUE,out,3697021.16,26375346.11
835,42,CLIENT_OUT,out,1536148.92,24839197.19
836,42,CLIENT_IN,in,2428293.26,27267490.45
837,42,CLIENT_OUT,out,1923445.44,25344045.02
838,42,CLIENT_IN,in,3390065.1,28734110.11
839,42,CLIENT_OUT,out,3096961.05,25637149.06
840,42,LOAN_ISSUE,out,15730618.93,10000000.0
841,42,CLIENT_OUT,out,1477146.65,10000000.0
842,42,CLIENT_IN,in,4344319.46,14344319.46
843,42,LOAN_ISSUE,out,16750492.56,10000000.0
844,43,CLIENT_IN,in,3360303.53,13360303.53
845,43,CLIENT_IN,in,2753864.46,16114167.99
846,43,CLIENT_OUT,out,3290842.78,12823325.21
847,43,CLIENT_OUT,out,2993949.4,10000000.0
848,43,CLIENT_IN,in,1240794.89,11240794.89
849,43,CLIENT_IN,in,789237.36,12030032.25
850,43,CLIENT_IN,in,1478942.39,13508974.64
851,43,DEPOSIT_IN,in,3401443.9,16910418.54
852,43,CLIENT_IN,in,3842046.8,20752465.34
853,43,CLIENT_OUT,out,4259655.82,16492809.52
854,43,CLIENT_OUT,out,1356624.51,15136185.01
855,43,CLIENT_IN,in,2698097.87,17834282.87
856,43,LOAN_ISSUE,out,6382978.97,11451303.9
857,43,CLIENT_IN,in,186293.78,11637597.68
858,43,CLIENT_OUT,out,3874236.6,10000000.0
859,43,LOAN_ISSUE,out,18876696.1,10000000.0
860,43,CLIENT_OUT,out,579034.69,10000000.0
861,43,DEPOSIT_IN,in,4934189.62,14934189.62
862,43,CLIENT_IN,in,2045154.02,16979343.65
863,43,CLIENT_IN,in,1519074.74,18498418.38
864,43,DEPOSIT_IN,in,9731428.06,28229846.44
865,44,DEPOSIT_IN,in,6896809.18,35126655.63
866,44,CLIENT_IN,in,886482.62,36013138.25
867,44,CLIENT_OUT,out,2175451.02,33837687.23
868,44,CLIENT_IN,in,4414092.71,38251779.94
869,44,CLIENT_OUT,out,3501015.74,34750764.19
870,44,CLIENT_IN,in,1054700.29,35805464.48
871,44,CLIENT_IN,in,635073.54,36440538.02
872,44,CLIENT_IN,in,3584935.1,40025473.12
873,44,CLIENT_IN,in,143041.26,40168514.38
874,44,CLIENT_OUT,out,1984947.48,38183566.91
875,44,CLIENT_IN,in,727949.43,38911516.34
876,44,CLIENT_OUT,out,3288563.37,35622952.97
877,44,CLIENT_OUT,out,4908823.72,30714129.25
878,44,CLIENT_OUT,out,1834172.9,28879956.35
879,44,CLIENT_OUT,out,3518027.8,25361928.55
880,44,CLIENT_IN,in,538298.6,25900227.14
881,44,CLIENT_IN,in,2574724.11,28474951.25
882,44,CLIENT_IN,in,482622.67,28957573.92
883,44,CLIENT_OUT,out,3404097.9,25553476.02
884,45,CLIENT_OUT,out,3389463.89,22164012.13
885,45,CLIENT_OUT,out,4666287.97,17497724.16
886,45,CLIENT_IN,in,511100.31,18008824.47
887,45,CLIENT_OUT,out,3092339.92,14916484.55
888,45,LOAN_ISSUE,out,3503956.04,11412528.51
889,45,CLIENT_IN,in,1232077.15,12644605.66
890,45,CLIENT_OUT,out,2187843.27,10456762.39
891,45,CLIENT_OUT,out,4248603.65,10000000.0
892,45,CLIENT_OUT,out,2433441.21,10000000.0
893,45,CLIENT_IN,in,3563009.13,13563009.13
894,45,CLIENT_IN,in,3658944.45,17221953.58
895,45,CLIENT_OUT,out,1957892.43,15264061.15
896,45,LOAN_ISSUE,out,19106003.89,10000000.0
897,45,CLIENT_IN,in,3348822.86,13348822.86
898,45,DEPOSIT_IN,in,1704341.53,15053164.39
899,45,CLIENT_OUT,out,619761.65,14433402.73
900,45,CLIENT_OUT,out,2627713.37,11805689.37
901,45,CLIENT_OUT,out,4913311.07,10000000.0
902,45,CLIENT_IN,in,3444969.21,13444969.21
903,45,CLIENT_IN,in,4278146.44,17723115.65
904,45,CLIENT_OUT,out,2279893.24,15443222.41
905,45,DEPOSIT_IN,in,5080127.16,20523349.57
906,45,SALARY,out,5419300.67,15104048.89
907,46,CLIENT_IN,in,3495290.48,18599339.37
908,46,CLIENT_IN,in,491995.61,19091334.98
909,46,CLIENT_IN,in,4497076.44,23588411.42
910,46,CLIENT_IN,in,4057701.89,27646113.31
911,46,CLIENT_IN,in,4248231.72,31894345.03
912,46,DEPOSIT_IN,in,1094379.43,32988724.46
913,46,LOAN_ISSUE,out,18099336.37,14889388.09
914,46,LOAN_ISSUE,out,7448254.62,10000000.0
915,46,CLIENT_OUT,out,3650205.96,10000000.0
916,46,LOAN_ISSUE,out,18478562.64,10000000.0
917,46,CLIENT_IN,in,3576580.96,13576580.96
918,46,CLIENT_IN,in,3175331.27,16751912.23
919,46,CLIENT_IN,in,1574726.74,18326638.98
920,46,LOAN_ISSUE,out,10009579.76,10000000.0
921,46,CLIENT_IN,in,1492603.56,11492603.56
922,46,CLIENT_IN,in,3237297.92,14729901.48
923,46,CLIENT_IN,in,625017.12,15354918.6
924,47,CLIENT_OUT,out,3850137.39,11504781.2
925,47,CLIENT_IN,in,4087714.58,15592495.79
926,47,CLIENT_OUT,out,1132818.89,14459676.9
927,47,CLIENT_IN,in,2300110.85,16759787.75
928,47,CLIENT_IN,in,2446828.5,19206616.24
929,47,CLIENT_IN,in,2660661.21,21867277.46
930,47,CLIENT_IN,in,1754118.33,23621395.79
931,47,CLIENT_IN,in,860228.12,24481623.92
932,47,CLIENT_IN,in,1169766.92,25651390.84
933,47,CLIENT_IN,in,4473628.15,30125018.99
934,47,CLIENT_IN,in,1061876.69,31186895.69
935,47,CLIENT_IN,in,3534236.02,34721131.71
936,47,LOAN_ISSUE,out,7464503.22,27256628.49
937,47,CLIENT_IN,in,3007847.32,30264475.81
938,47,CLIENT_OUT,out,3176571.28,27087904.53
939,47,CLIENT_OUT,out,1038311.71,26049592.82
940,47,CLIENT_IN,in,2470927.53,28520520.35
941,47,CLIENT_OUT,out,1505188.06,27015332.29
942,48,CLIENT_IN,in,3291558.03,30306890.31
943,48,CLIENT_OUT,out,2919522.59,27387367.72
944,48,CLIENT_OUT,out,636656.52,26750711.2
945,48,CLIENT_IN,in,515263.54,27265974.74
946,48,CLIENT_OUT,out,2980144.09,24285830.65
947,48,CLIENT_IN,in,1028024.46,25313855.11
948,48,CLIENT_IN,in,3678935.44,28992790.55
949,48,CLIENT_IN,in,3153717.87,32146508.42
950,48,CLIENT_IN,in,2913827.84,35060336.26
951,48,CLIENT_OUT,out,3077754.34,31982581.92
952,48,CLIENT_IN,in,1714321.11,33696903.03
953,48,CLIENT_OUT,out,3426865.67,30270037.36
954,48,CLIENT_IN,in,720346.93,30990384.3
955,48,CLIENT_OUT,out,2031772.06,28958612.24
956,48,LOAN_ISSUE,out,3577542.03,25381070.2
957,48,CLIENT_OUT,out,853830.87,24527239.34
958,48,LOAN_ISSUE,out,2961965.56,21565273.78
959,48,CLIENT_OUT,out,2522361.27,19042912.51
960,48,CLIENT_IN,in,3229936.21,22272848.72
961,48,CLIENT_OUT,out,244872.17,22027976.56
962,48,DEPOSIT_IN,in,5799557.4,27827533.95
963,48,DEPOSIT_IN,in,9977839.58,37805373.53
964,48,CLIENT_OUT,out,2711051.43,35094322.11
965,49,CLIENT_OUT,out,4701838.92,30392483.19
966,49,DEPOSIT_IN,in,1014214.17,31406697.36
967,49,DEPOSIT_IN,in,2671890.62,34078587.98
968,49,CLIENT_IN,in,2976455.21,37055043.19
969,49,CLIENT_IN,in,4276223.46,41331266.66
970,49,CLIENT_OUT,out,3377540.37,37953726.29
971,49,CLIENT_IN,in,3284275.21,41238001.5
972,49,CLIENT_IN,in,2730092.56,43968094.06
973,49,CLIENT_OUT,out,2373053.19,41595040.87
974,49,CLIENT_IN,in,2111972.58,43707013.45
975,49,CLIENT_IN,in,1377539.14,45084552.58
976,49,DEPOSIT_IN,in,8520584.79,53605137.37
977,49,CLIENT_IN,in,3525104.43,57130241.8
978,49,CLIENT_IN,in,3479473.92,60609715.72
979,49,DEPOSIT_IN,in,8182368.53,68792084.25
980,49,CLIENT_OUT,out,2902734.07,65889350.18
981,49,CLIENT_IN,in,3671435.55,69560785.73
982,49,CLIENT_IN,in,3845040.95,73405826.68
983,49,CLIENT_OUT,out,4491430.07,68914396.61
984,49,LOAN_ISSUE,out,8652447.43,60261949.18
985,49,CLIENT_IN,in,3653264.3,63915213.48
986,50,CLIENT_IN,in,3186154.5,67101367.98
987,50,DEPOSIT_IN,in,8487954.12,75589322.1
988,50,CLIENT_IN,in,131241.6,75720563.71
989,50,LOAN_ISSUE,out,8154743.86,67565819.85
990,50,CLIENT_OUT,out,1588739.81,65977080.04
991,50,CLIENT_IN,in,4711849.3,70688929.34
992,50,CLIENT_OUT,out,3419179.48,67269749.86
993,50,CLIENT_OUT,out,4472934.57,62796815.29
994,50,CLIENT_IN,in,735334.88,63532150.17
995,50,CLIENT_IN,in,672356.18,64204506.35
996,50,CLIENT_IN,in,580650.81,64785157.16
997,50,CLIENT_OUT,out,3668685.86,61116471.3
998,50,CLIENT_IN,in,3003571.72,64120043.02
999,50,DEPOSIT_IN,in,4968647.15,69088690.17
1000,50,DEPOSIT_IN,in,6653575.84,75742266.02
1001,50,CLIENT_OUT,out,3976897.42,71765368.59
1002,50,CLIENT_OUT,out,919448.16,70845920.43
1003,51,CLIENT_OUT,out,2397038.39,68448882.04
1004,51,CLIENT_OUT,out,2721624.59,65727257.45
1005,51,CLIENT_IN,in,3655011.31,69382268.76
1006,51,CLIENT_OUT,out,4822392.57,64559876.19
1007,51,CLIENT_IN,in,4846478.93,69406355.12
1008,51,CLIENT_OUT,out,4599910.88,64806444.24
1009,51,LOAN_ISSUE,out,1329915.19,63476529.05
1010,51,CLIENT_OUT,out,4852699.69,58623829.36
